32,1,Euclidean,24,261
32,2,Depth First Search,44,747
32,2,Random Walk,44,447
32,2,Euclidean,44,747
32,3,Depth First Search,30,1159
32,3,Random Walk,30,679
32,3,Euclidean,30,1159
32,4,Depth First Search,8,9
32,4,Random Walk,8,1201
32,4,Euclidean,8,9
32,5,Depth First Search,28,987
32,5,Random Walk,28,133
32,5,Euclidean,28,987
32,6,Depth First Search,10,15
32,6,Random Walk,10,1211
32,6,Euclidean,10,15
32,7,Depth First Search,18,27
32,7,Random Walk,18,271
32,7,Euclidean,18,27
32,8,Depth First Search,30,1091
32,8,Random Walk,30,117
32,8,Euclidean,30,1091
32,9,Depth First Search,34,403
32,9,Random Walk,34,329
32,9,Euclidean,34,403
33,0,Depth First Search,42,829
33,0,Random Walk,42,489
33,0,Euclidean,42,829
33,1,Depth First Search,27,354
33,1,Random Walk,27,300
33,1,Euclidean,27,354
33,2,Depth First Search,42,811
33,2,Random Walk,42,201
33,2,Euclidean,42,811
33,3,Depth First Search,59,664
33,3,Random Walk,59,350
33,3,Euclidean,59,664
33,4,Depth First Search,3,60
33,4,Random Walk,3,60
33,4,Euclidean,3,60
33,5,Depth First Search,14,369
33,5,Random Walk,14,923
33,5,Euclidean,14,369
33,6,Depth First Search,32,995
33,6,Random Walk,32,1009
33,6,Euclidean,32,995
33,7,Depth First Search,19,1136
33,7,Random Walk,19,180
33,7,Euclidean,19,1136
33,8,Depth First Search,21,1124
33,8,Random Walk,21,50
33,8,Euclidean,21,1124
33,9,Depth First Search,14,861
33,9,Random Walk,14,61
33,9,Euclidean,14,861
34,0,Depth First Search,28,441
34,0,Random Walk,28,1013
34,0,Euclidean,28,441
34,1,Depth First Search,49,594
34,1,Random Walk,49,636
34,1,Euclidean,49,594
34,2,Depth First Search,9,26
34,2,Random Walk,9,920
34,2,Euclidean,9,26
34,3,Depth First Search,24,481
34,3,Random Walk,24,587
34,3,Euclidean,24,481
34,4,Depth First Search,49,924
34,4,Random Walk,49,276
34,4,Euclidean,49,924
34,5,Depth First Search,14,1161
34,5,Random Walk,14,139
34,5,Euclidean,14,1161
34,6,Depth First Search,49,806
34,6,Random Walk,49,338
34,6,Euclidean,49,806
34,7,Depth First Search,47,170
34,7,Random Walk,47,284
34,7,Euclidean,47,170
34,8,Depth First Search,44,493
34,8,Random Walk,44,1127
34,8,Euclidean,44,493
34,9,Depth First Search,22,991
34,9,Random Walk,22,193
34,9,Euclidean,22,991
35,0,Depth First Search,71,1054
35,0,Random Walk,71,940
35,0,Euclidean,71,1054
35,1,Depth First Search,53,418
35,1,Random Walk,53,436
35,1,Euclidean,53,418
35,2,Depth First Search,65,1014
35,2,Random Walk,65,996
35,2,Euclidean,65,1014
35,3,Depth First Search,30,115
35,3,Random Walk,30,957
35,3,Euclidean,30,115
35,4,Depth First Search,63,940
35,4,Random Walk,63,660
35,4,Euclidean,63,940
35,5,Depth First Search,39,382
35,5,Random Walk,39,1152
35,5,Euclidean,39,382
35,6,Depth First Search,64,1045
35,6,Random Walk,64,791
35,6,Euclidean,64,1045
35,7,Depth First Search,39,1062
35,7,Random Walk,39,916
35,7,Euclidean,39,1062
35,8,Depth First Search,43,538
35,8,Random Walk,43,610
35,8,Euclidean,43,538
35,9,Depth First Search,45,272
35,9,Random Walk,45,534
35,9,Euclidean,45,272
36,0,Depth First Search,52,691
36,0,Random Walk,52,567
36,0,Euclidean,52,691
36,1,Depth First Search,56,1013
36,1,Random Walk,56,633
36,1,Euclidean,56,1013
36,2,Depth First Search,67,1016
36,2,Random Walk,67,450
36,2,Euclidean,67,1016
36,3,Depth First Search,3,1048
36,3,Random Walk,3,54
36,3,Euclidean,3,1048
36,4,Depth First Search,11,274
36,4,Random Walk,11,998
36,4,Euclidean,11,274
36,5,Depth First Search,65,832
36,5,Random Walk,65,356
36,5,Euclidean,65,832
36,6,Depth First Search,52,1025
36,6,Random Walk,52,617
36,6,Euclidean,52,1025
36,7,Depth First Search,36,1105
36,7,Random Walk,36,303
36,7,Euclidean,36,1105
36,8,Depth First Search,19,1226
36,8,Random Walk,19,114
36,8,Euclidean,19,1226
36,9,Depth First Search,41,768
36,9,Random Walk,41,234
36,9,Euclidean,41,768
37,0,Depth First Search,37,778
37,0,Random Walk,37,648
37,0,Euclidean,37,778
37,1,Depth First Search,77,846
37,1,Random Walk,77,880
37,1,Euclidean,77,846
37,2,Depth First Search,34,247
37,2,Random Walk,34,209
37,2,Euclidean,34,247
37,3,Depth First Search,48,1151
37,3,Random Walk,48,651
37,3,Euclidean,48,1151
37,4,Depth First Search,14,191
37,4,Random Walk,14,925
37,4,Euclidean,14,191
37,5,Depth First Search,36,643
37,5,Random Walk,36,1061
37,5,Euclidean,36,643
37,6,Depth First Search,32,1033
37,6,Random Walk,32,613
37,6,Euclidean,32,1033
37,7,Depth First Search,21,26
37,7,Random Walk,21,1084
37,7,Euclidean,21,26
37,8,Depth First Search,32,479
37,8,Random Walk,32,323
37,8,Euclidean,32,479
37,9,Depth First Search,16,1153
37,9,Random Walk,16,99
37,9,Euclidean,16,1153
38,0,Depth First Search,52,409
38,0,Random Walk,52,1009
38,0,Euclidean,52,409
38,1,Depth First Search,50,837
38,1,Random Walk,50,755
38,1,Euclidean,50,837
38,2,Depth First Search,1,0
38,2,Random Walk,1,0
38,2,Euclidean,1,0
38,3,Depth First Search,27,100
38,3,Random Walk,27,118
38,3,Euclidean,27,100
38,4,Depth First Search,28,737
38,4,Random Walk,28,443
38,4,Euclidean,28,737
38,5,Depth First Search,4,129
38,5,Random Walk,4,11
38,5,Euclidean,4,129
38,6,Depth First Search,18,559
38,6,Random Walk,18,509
38,6,Euclidean,18,559
38,7,Depth First Search,45,216
38,7,Random Walk,45,890
38,7,Euclidean,45,216
38,8,Depth First Search,35,988
38,8,Random Walk,35,200
38,8,Euclidean,35,988
38,9,Depth First Search,45,260
38,9,Random Walk,45,168
38,9,Euclidean,45,260
39,0,Depth First Search,22,191
39,0,Random Walk,22,95
39,0,Euclidean,22,191
39,1,Depth First Search,10,95
39,1,Random Walk,10,71
39,1,Euclidean,10,95
39,2,Depth First Search,42,575
39,2,Random Walk,42,613
39,2,Euclidean,42,575
39,3,Depth First Search,40,147
39,3,Random Walk,40,1055
39,3,Euclidean,40,147
39,4,Depth First Search,60,585
39,4,Random Walk,60,479
39,4,Euclidean,60,585
39,5,Depth First Search,55,410
39,5,Random Walk,55,962
39,5,Euclidean,55,410
39,6,Depth First Search,25,82
39,6,Random Walk,25,1150
39,6,Euclidean,25,82
39,7,Depth First Search,80,963
39,7,Random Walk,80,419
39,7,Euclidean,80,963
39,8,Depth First Search,63,978
39,8,Random Walk,63,956
39,8,Euclidean,63,978
39,9,Depth First Search,50,459
39,9,Random Walk,50,125
39,9,Euclidean,50,459
40,0,Depth First Search,54,357
40,0,Random Walk,54,395
40,0,Euclidean,54,357
40,1,Depth First Search,27,260
40,1,Random Walk,27,258
40,1,Euclidean,27,260
40,2,Depth First Search,37,708
40,2,Random Walk,37,976
40,2,Euclidean,37,708
40,3,Depth First Search,39,230
40,3,Random Walk,39,660
40,3,Euclidean,39,230
40,4,Depth First Search,58,1017
40,4,Random Walk,58,903
40,4,Euclidean,58,1017
40,5,Depth First Search,23,254
40,5,Random Walk,23,1120
40,5,Euclidean,23,254
40,6,Depth First Search,41,322
40,6,Random Walk,41,200
40,6,Euclidean,41,322
40,7,Depth First Search,42,1167
40,7,Random Walk,42,1079
40,7,Euclidean,42,1167
40,8,Depth First Search,16,167
40,8,Random Walk,16,129
40,8,Euclidean,16,167
40,9,Depth First Search,35,1154
40,9,Random Walk,35,1112
40,9,Euclidean,35,1154
41,0,Depth First Search,44,1141
41,0,Random Walk,44,617
41,0,Euclidean,44,1141
41,1,Depth First Search,48,791
41,1,Random Walk,48,225
41,1,Euclidean,48,791
41,2,Depth First Search,14,753
41,2,Random Walk,14,25
41,2,Euclidean,14,753
41,3,Depth First Search,15,1200
41,3,Random Walk,15,1214
41,3,Euclidean,15,1200
41,4,Depth First Search,53,762
41,4,Random Walk,53,552
41,4,Euclidean,53,762
41,5,Depth First Search,35,618
41,5,Random Walk,35,1102
41,5,Euclidean,35,618
41,6,Depth First Search,19,56
41,6,Random Walk,19,160
41,6,Euclidean,19,56
41,7,Depth First Search,5,1234
41,7,Random Walk,5,1180
41,7,Euclidean,5,1234
41,8,Depth First Search,32,889
41,8,Random Walk,32,513
41,8,Euclidean,32,889
41,9,Depth First Search,27,794
41,9,Random Walk,27,394
41,9,Euclidean,27,794
42,0,Depth First Search,23,704
42,0,Random Walk,23,468
42,0,Euclidean,23,704
42,1,Depth First Search,9,42
42,1,Random Walk,9,68
42,1,Euclidean,9,42
42,2,Depth First Search,27,266
42,2,Random Walk,27,168
42,2,Euclidean,27,266
42,3,Depth First Search,62,975
42,3,Random Walk,62,655
42,3,Euclidean,62,975
42,4,Depth First Search,41,646
42,4,Random Walk,41,1104
42,4,Euclidean,41,646
42,5,Depth First Search,11,200
42,5,Random Walk,11,152
42,5,Euclidean,11,200
42,6,Depth First Search,20,1195
42,6,Random Walk,20,55
42,6,Euclidean,20,1195
42,7,Depth First Search,44,343
42,7,Random Walk,44,699
42,7,Euclidean,44,343
42,8,Depth First Search,45,908
42,8,Random Walk,45,520
42,8,Euclidean,45,908
42,9,Depth First Search,51,830
42,9,Random Walk,51,822
42,9,Euclidean,51,830
43,0,Depth First Search,41,582
43,0,Random Walk,41,410
43,0,Euclidean,41,582
43,1,Depth First Search,20,157
43,1,Random Walk,20,1079
43,1,Euclidean,20,157
43,2,Depth First Search,22,751
43,2,Random Walk,22,1175
43,2,Euclidean,22,751
43,3,Depth First Search,31,366
43,3,Random Walk,31,258
43,3,Euclidean,31,366
43,4,Depth First Search,68,675
43,4,Random Walk,68,473
43,4,Euclidean,68,675
43,5,Depth First Search,26,785
43,5,Random Walk,26,627
43,5,Euclidean,26,785
43,6,Depth First Search,18,253
43,6,Random Walk,18,139
43,6,Euclidean,18,253
43,7,Depth First Search,64,675
43,7,Random Walk,64,1079
43,7,Euclidean,64,675
43,8,Depth First Search,19,218
43,8,Random Walk,19,794
43,8,Euclidean,19,218
43,9,Depth First Search,37,1102
43,9,Random Walk,37,884
43,9,Euclidean,37,1102
44,0,Depth First Search,24,935
44,0,Random Walk,24,195
44,0,Euclidean,24,935
44,1,Depth First Search,21,174
44,1,Random Walk,21,190
44,1,Euclidean,21,174
44,2,Depth First Search,36,753
44,2,Random Walk,36,791
44,2,Euclidean,36,753
44,3,Depth First Search,39,264
44,3,Random Walk,39,108
44,3,Euclidean,39,264
44,4,Depth First Search,34,431
44,4,Random Walk,34,85
44,4,Euclidean,34,431
44,5,Depth First Search,21,1124
44,5,Random Walk,21,150
44,5,Euclidean,21,1124
44,6,Depth First Search,12,1009
44,6,Random Walk,12,17
44,6,Euclidean,12,1009
44,7,Depth First Search,42,535
44,7,Random Walk,42,907
44,7,Euclidean,42,535
44,8,Depth First Search,45,330
44,8,Random Walk,45,500
44,8,Euclidean,45,330
44,9,Depth First Search,38,217
44,9,Random Walk,38,903
44,9,Euclidean,38,217
45,0,Depth First Search,26,107
45,0,Random Walk,26,483
45,0,Euclidean,26,107
45,1,Depth First Search,37,594
45,1,Random Walk,37,556
45,1,Euclidean,37,594
45,2,Depth First Search,40,565
45,2,Random Walk,40,633
45,2,Euclidean,40,565
45,3,Depth First Search,44,633
45,3,Random Walk,44,569
45,3,Euclidean,44,633
45,4,Depth First Search,41,1014
45,4,Random Walk,41,490
45,4,Euclidean,41,1014
45,5,Depth First Search,6,1241
45,5,Random Walk,6,1123
45,5,Euclidean,6,1241
45,6,Depth First Search,32,967
45,6,Random Walk,32,503
45,6,Euclidean,32,967
45,7,Depth First Search,19,890
45,7,Random Walk,19,736
45,7,Euclidean,19,890
45,8,Depth First Search,38,667
45,8,Random Walk,38,873
45,8,Euclidean,38,667
45,9,Depth First Search,40,135
45,9,Random Walk,40,1129
45,9,Euclidean,40,135
46,0,Depth First Search,29,1006
46,0,Random Walk,29,840
46,0,Euclidean,29,1006
46,1,Depth First Search,33,606
46,1,Random Walk,33,482
46,1,Euclidean,33,606
46,2,Depth First Search,48,809
46,2,Random Walk,48,597
46,2,Euclidean,48,809
46,3,Depth First Search,13,28
46,3,Random Walk,13,1170
46,3,Euclidean,13,28
46,4,Depth First Search,63,848
46,4,Random Walk,63,286
46,4,Euclidean,63,848
46,5,Depth First Search,18,113
46,5,Random Walk,18,21
46,5,Euclidean,18,113
46,6,Depth First Search,47,950
46,6,Random Walk,47,1066
46,6,Euclidean,47,950
46,7,Depth First Search,35,600
46,7,Random Walk,35,360
46,7,Euclidean,35,600
46,8,Depth First Search,9,46
46,8,Random Walk,9,1202
46,8,Euclidean,9,46
46,9,Depth First Search,30,131
46,9,Random Walk,30,335
46,9,Euclidean,30,131
47,0,Depth First Search,33,162
47,0,Random Walk,33,1108
47,0,Euclidean,33,162
47,1,Depth First Search,4,5
47,1,Random Walk,4,1243
47,1,Euclidean,4,5
47,2,Depth First Search,29,124
47,2,Random Walk,29,220
47,2,Euclidean,29,124
47,3,Depth First Search,7,1240
47,3,Random Walk,7,12
47,3,Euclidean,7,1240
47,4,Depth First Search,24,1155
47,4,Random Walk,24,601
47,4,Euclidean,24,1155
47,5,Depth First Search,33,246
47,5,Random Walk,33,336
47,5,Euclidean,33,246
47,6,Depth First Search,35,304
47,6,Random Walk,35,678
47,6,Euclidean,35,304
47,7,Depth First Search,6,1241
47,7,Random Walk,6,1221
47,7,Euclidean,6,1241
47,8,Depth First Search,22,443
47,8,Random Walk,22,167
47,8,Euclidean,22,443
47,9,Depth First Search,57,732
47,9,Random Walk,57,462
47,9,Euclidean,57,732
48,0,Depth First Search,48,611
48,0,Random Walk,48,665
48,0,Euclidean,48,611
48,1,Depth First Search,57,784
48,1,Random Walk,57,684
48,1,Euclidean,57,784
48,2,Depth First Search,7,16
48,2,Random Walk,7,1234
48,2,Euclidean,7,16
48,3,Depth First Search,13,128
48,3,Random Walk,13,50
48,3,Euclidean,13,128
48,4,Depth First Search,44,829
48,4,Random Walk,44,1019
48,4,Euclidean,44,829
48,5,Depth First Search,47,1142
48,5,Random Walk,47,800
48,5,Euclidean,47,1142
48,6,Depth First Search,24,391
48,6,Random Walk,24,275
48,6,Euclidean,24,391
48,7,Depth First Search,15,202
48,7,Random Walk,15,1182
48,7,Euclidean,15,202
48,8,Depth First Search,38,877
48,8,Random Walk,38,801
48,8,Euclidean,38,877
48,9,Depth First Search,45,614
48,9,Random Walk,45,1002
48,9,Euclidean,45,614
49,0,Depth First Search,14,121
49,0,Random Walk,14,97
49,0,Euclidean,14,121
49,1,Depth First Search,66,423
49,1,Random Walk,66,795
49,1,Euclidean,66,423
49,2,Depth First Search,63,888
49,2,Random Walk,63,814
49,2,Euclidean,63,888
49,3,Depth First Search,11,1100
49,3,Random Walk,11,148
49,3,Euclidean,11,1100
49,4,Depth First Search,46,715
49,4,Random Walk,46,979
49,4,Euclidean,46,715
49,5,Depth First Search,32,245
49,5,Random Walk,32,95
49,5,Euclidean,32,245
49,6,Depth First Search,41,1174
49,6,Random Walk,41,350
49,6,Euclidean,41,1174
49,7,Depth First Search,41,342
49,7,Random Walk,41,592
49,7,Euclidean,41,342
49,8,Depth First Search,47,658
49,8,Random Walk,47,554
49,8,Euclidean,47,658
49,9,Depth First Search,19,142
49,9,Random Walk,19,658
49,9,Euclidean,19,142
50,0,Depth First Search,10,1095
50,0,Random Walk,10,1225
50,0,Euclidean,10,1095
50,1,Depth First Search,37,570
50,1,Random Walk,37,668
50,1,Euclidean,37,570
50,2,Depth First Search,47,860
50,2,Random Walk,47,868
50,2,Euclidean,47,860
50,3,Depth First Search,4,5
50,3,Random Walk,4,1217
50,3,Euclidean,4,5
50,4,Depth First Search,13,336
50,4,Random Walk,13,936
50,4,Euclidean,13,336
50,5,Depth First Search,47,370
50,5,Random Walk,47,670
50,5,Euclidean,47,370
50,6,Depth First Search,9,48
50,6,Random Walk,9,900
50,6,Euclidean,9,48
50,7,Depth First Search,43,320
50,7,Random Walk,43,808
50,7,Euclidean,43,320
50,8,Depth First Search,20,103
50,8,Random Walk,20,805
50,8,Euclidean,20,103
50,9,Depth First Search,28,833
50,9,Random Walk,28,1103
50,9,Euclidean,28,833
51,0,Depth First Search,33,808
51,0,Random Walk,33,782
51,0,Euclidean,33,808
51,1,Depth First Search,53,830
51,1,Random Walk,53,654
51,1,Euclidean,53,830
51,2,Depth First Search,23,640
51,2,Random Walk,23,830
51,2,Euclidean,23,640
51,3,Depth First Search,21,64
51,3,Random Walk,21,82
51,3,Euclidean,21,64
51,4,Depth First Search,55,740
51,4,Random Walk,55,610
51,4,Euclidean,55,740
51,5,Depth First Search,47,1036
51,5,Random Walk,47,776
51,5,Euclidean,47,1036
51,6,Depth First Search,14,201
51,6,Random Walk,14,1193
51,6,Euclidean,14,201
51,7,Depth First Search,46,397
51,7,Random Walk,46,585
51,7,Euclidean,46,397
51,8,Depth First Search,10,13
51,8,Random Walk,10,55
51,8,Euclidean,10,13
51,9,Depth First Search,3,6
51,9,Random Walk,3,150
51,9,Euclidean,3,6
52,0,Depth First Search,41,632
52,0,Random Walk,41,918
52,0,Euclidean,41,632
52,1,Depth First Search,32,367
52,1,Random Walk,32,855
52,1,Euclidean,32,367
52,2,Depth First Search,37,430
52,2,Random Walk,37,490
52,2,Euclidean,37,430
52,3,Depth First Search,34,381
52,3,Random Walk,34,917
52,3,Euclidean,34,381
52,4,Depth First Search,12,477
52,4,Random Walk,12,825
52,4,Euclidean,12,477
52,5,Depth First Search,19,1080
52,5,Random Walk,19,1062
52,5,Euclidean,19,1080
52,6,Depth First Search,6,25
52,6,Random Walk,6,25
52,6,Euclidean,6,25
52,7,Depth First Search,31,1020
52,7,Random Walk,31,1104
52,7,Euclidean,31,1020
52,8,Depth First Search,15,38
52,8,Random Walk,15,1134
52,8,Euclidean,15,38
52,9,Depth First Search,16,279
52,9,Random Walk,16,1065
52,9,Euclidean,16,279
53,0,Depth First Search,55,550
53,0,Random Walk,55,638
53,0,Euclidean,55,550
53,1,Depth First Search,41,208
53,1,Random Walk,41,154
53,1,Euclidean,41,208
53,2,Depth First Search,10,37
53,2,Random Walk,10,35
53,2,Euclidean,10,37
53,3,Depth First Search,17,854
53,3,Random Walk,17,106
53,3,Euclidean,17,854
53,4,Depth First Search,25,108
53,4,Random Walk,25,1082
53,4,Euclidean,25,108
53,5,Depth First Search,40,129
53,5,Random Walk,40,653
53,5,Euclidean,40,129
53,6,Depth First Search,27,254
53,6,Random Walk,27,1010
53,6,Euclidean,27,254
53,7,Depth First Search,43,866
53,7,Random Walk,43,518
53,7,Euclidean,43,866
53,8,Depth First Search,6,13
53,8,Random Walk,6,13
53,8,Euclidean,6,13
53,9,Depth First Search,35,722
53,9,Random Walk,35,720
53,9,Euclidean,35,722
54,0,Depth First Search,22,49
54,0,Random Walk,22,1187
54,0,Euclidean,22,49
54,1,Depth First Search,49,658
54,1,Random Walk,49,730
54,1,Euclidean,49,658
54,2,Depth First Search,49,208
54,2,Random Walk,49,964
54,2,Euclidean,49,208
54,3,Depth First Search,18,177
54,3,Random Walk,18,175
54,3,Euclidean,18,177
54,4,Depth First Search,52,231
54,4,Random Walk,52,153
54,4,Euclidean,52,231
54,5,Depth First Search,37,870
54,5,Random Walk,37,808
54,5,Euclidean,37,870
54,6,Depth First Search,38,571
54,6,Random Walk,38,1163
54,6,Euclidean,38,571
54,7,Depth First Search,41,1018
54,7,Random Walk,41,430
54,7,Euclidean,41,1018
54,8,Depth First Search,66,797
54,8,Random Walk,66,571
54,8,Euclidean,66,797
54,9,Depth First Search,26,627
54,9,Random Walk,26,371
54,9,Euclidean,26,627
55,0,Depth First Search,30,919
55,0,Random Walk,30,971
55,0,Euclidean,30,919
55,1,Depth First Search,26,211
55,1,Random Walk,26,101
55,1,Euclidean,26,211
55,2,Depth First Search,27,1022
55,2,Random Walk,27,206
55,2,Euclidean,27,1022
55,3,Depth First Search,15,132
55,3,Random Walk,15,34
55,3,Euclidean,15,132
55,4,Depth First Search,25,246
55,4,Random Walk,25,348
55,4,Euclidean,25,246
55,5,Depth First Search,21,802
55,5,Random Walk,21,428
55,5,Euclidean,21,802
55,6,Depth First Search,51,290
55,6,Random Walk,51,778
55,6,Euclidean,51,290
55,7,Depth First Search,35,984
55,7,Random Walk,35,1084
55,7,Euclidean,35,984
55,8,Depth First Search,17,92
55,8,Random Walk,17,1212
55,8,Euclidean,17,92
55,9,Depth First Search,26,541
55,9,Random Walk,26,525
55,9,Euclidean,26,541
56,0,Depth First Search,38,679
56,0,Random Walk,38,787
56,0,Euclidean,38,679
56,1,Depth First Search,23,1072
56,1,Random Walk,23,516
56,1,Euclidean,23,1072
56,2,Depth First Search,26,595
56,2,Random Walk,26,931
56,2,Euclidean,26,595
56,3,Depth First Search,51,1138
56,3,Random Walk,51,1084
56,3,Euclidean,51,1138
56,4,Depth First Search,35,290
56,4,Random Walk,35,454
56,4,Euclidean,35,290
56,5,Depth First Search,21,184
56,5,Random Walk,21,52
56,5,Euclidean,21,184
56,6,Depth First Search,56,551
56,6,Random Walk,56,757
56,6,Euclidean,56,551
56,7,Depth First Search,34,807
56,7,Random Walk,34,925
56,7,Euclidean,34,807
56,8,Depth First Search,23,466
56,8,Random Walk,23,168
56,8,Euclidean,23,466
56,9,Depth First Search,37,984
56,9,Random Walk,37,380
56,9,Euclidean,37,984
57,0,Depth First Search,38,723
57,0,Random Walk,38,121
57,0,Euclidean,38,723
57,1,Depth First Search,25,1044
57,1,Random Walk,25,1066
57,1,Euclidean,25,1044
57,2,Depth First Search,40,971
57,2,Random Walk,40,101
57,2,Euclidean,40,971
57,3,Depth First Search,51,638
57,3,Random Walk,51,306
57,3,Euclidean,51,638
57,4,Depth First Search,41,250
57,4,Random Walk,41,634
57,4,Euclidean,41,250
57,5,Depth First Search,53,888
57,5,Random Walk,53,782
57,5,Euclidean,53,888
57,6,Depth First Search,23,598
57,6,Random Walk,23,756
57,6,Euclidean,23,598
57,7,Depth First Search,51,1130
57,7,Random Walk,51,1046
57,7,Euclidean,51,1130
57,8,Depth First Search,27,536
57,8,Random Walk,27,536
57,8,Euclidean,27,536
57,9,Depth First Search,21,108
57,9,Random Walk,21,90
57,9,Euclidean,21,108
58,0,Depth First Search,25,158
58,0,Random Walk,25,1092
58,0,Euclidean,25,158
58,1,Depth First Search,22,1053
58,1,Random Walk,22,1119
58,1,Euclidean,22,1053
58,2,Depth First Search,41,1038
58,2,Random Walk,41,1082
58,2,Euclidean,41,1038
58,3,Depth First Search,42,763
58,3,Random Walk,42,717
58,3,Euclidean,42,763
58,4,Depth First Search,18,31
58,4,Random Walk,18,33
58,4,Euclidean,18,31
58,5,Depth First Search,49,592
58,5,Random Walk,49,652
58,5,Euclidean,49,592
58,6,Depth First Search,29,712
58,6,Random Walk,29,602
58,6,Euclidean,29,712
58,7,Depth First Search,46,659
58,7,Random Walk,46,307
58,7,Euclidean,46,659
58,8,Depth First Search,52,561
58,8,Random Walk,52,785
58,8,Euclidean,52,561
58,9,Depth First Search,57,384
58,9,Random Walk,57,752
58,9,Euclidean,57,384
59,0,Depth First Search,48,213
59,0,Random Walk,48,1057
59,0,Euclidean,48,213
59,1,Depth First Search,36,381
59,1,Random Walk,36,343
59,1,Euclidean,36,381
59,2,Depth First Search,39,88
59,2,Random Walk,39,1104
59,2,Euclidean,39,88
59,3,Depth First Search,15,1160
59,3,Random Walk,15,1004
59,3,Euclidean,15,1160
59,4,Depth First Search,33,220
59,4,Random Walk,33,1164
59,4,Euclidean,33,220
59,5,Depth First Search,45,1122
59,5,Random Walk,45,1002
59,5,Euclidean,45,1122
59,6,Depth First Search,29,180
59,6,Random Walk,29,1190
59,6,Euclidean,29,180
59,7,Depth First Search,41,948
59,7,Random Walk,41,242
59,7,Euclidean,41,948
59,8,Depth First Search,25,858
59,8,Random Walk,25,680
59,8,Euclidean,25,858
59,9,Depth First Search,27,110
59,9,Random Walk,27,146
59,9,Euclidean,27,110
60,0,Depth First Search,9,68
60,0,Random Walk,9,38
60,0,Euclidean,9,68
60,1,Depth First Search,66,831
60,1,Random Walk,66,855
60,1,Euclidean,66,831
60,2,Depth First Search,13,128
60,2,Random Walk,13,76
60,2,Euclidean,13,128
60,3,Depth First Search,26,107
60,3,Random Walk,26,1109
60,3,Euclidean,26,107
60,4,Depth First Search,54,905
60,4,Random Walk,54,601
60,4,Euclidean,54,905
60,5,Depth First Search,21,334
60,5,Random Walk,21,1132
60,5,Euclidean,21,334
60,6,Depth First Search,7,42
60,6,Random Walk,7,1094
60,6,Euclidean,7,42
60,7,Depth First Search,43,480
60,7,Random Walk,43,956
60,7,Euclidean,43,480
60,8,Depth First Search,45,816
60,8,Random Walk,45,816
60,8,Euclidean,45,816
60,9,Depth First Search,18,25
60,9,Random Walk,18,55
60,9,Euclidean,18,25
61,0,Depth First Search,53,580
61,0,Random Walk,53,490
61,0,Euclidean,53,580
61,1,Depth First Search,42,929
61,1,Random Walk,42,871
61,1,Euclidean,42,929
61,2,Depth First Search,47,1094
61,2,Random Walk,47,668
61,2,Euclidean,47,1094
61,3,Depth First Search,29,116
61,3,Random Walk,29,142
61,3,Euclidean,29,116
61,4,Depth First Search,44,785
61,4,Random Walk,44,497
61,4,Euclidean,44,785
61,5,Depth First Search,25,520
61,5,Random Walk,25,1060
61,5,Euclidean,25,520
61,6,Depth First Search,52,751
61,6,Random Walk,52,445
61,6,Euclidean,52,751
61,7,Depth First Search,47,382
61,7,Random Walk,47,884
61,7,Euclidean,47,382
61,8,Depth First Search,61,1008
61,8,Random Walk,61,818
61,8,Euclidean,61,1008
61,9,Depth First Search,32,883
61,9,Random Walk,32,273
61,9,Euclidean,32,883
62,0,Depth First Search,14,175
62,0,Random Walk,14,975
62,0,Euclidean,14,175
62,1,Depth First Search,33,1198
62,1,Random Walk,33,226
62,1,Euclidean,33,1198
62,2,Depth First Search,47,860
62,2,Random Walk,47,870
62,2,Euclidean,47,860
62,3,Depth First Search,38,1185
62,3,Random Walk,38,389
62,3,Euclidean,38,1185
62,4,Depth First Search,26,419
62,4,Random Walk,26,801
62,4,Euclidean,26,419
62,5,Depth First Search,41,932
62,5,Random Walk,41,558
62,5,Euclidean,41,932
62,6,Depth First Search,46,651
62,6,Random Walk,46,797
62,6,Euclidean,46,651
62,7,Depth First Search,29,558
62,7,Random Walk,29,1042
62,7,Euclidean,29,558
62,8,Depth First Search,41,1082
62,8,Random Walk,41,594
62,8,Euclidean,41,1082
62,9,Depth First Search,32,151
62,9,Random Walk,32,363
62,9,Euclidean,32,151
63,0,Depth First Search,30,93
63,0,Random Walk,30,221
63,0,Euclidean,30,93
63,1,Depth First Search,61,688
63,1,Random Walk,61,688
63,1,Euclidean,61,688
63,2,Depth First Search,42,387
63,2,Random Walk,42,401
63,2,Euclidean,42,387
63,3,Depth First Search,21,774
63,3,Random Walk,21,1076
63,3,Euclidean,21,774
63,4,Depth First Search,45,418
63,4,Random Walk,45,598
63,4,Euclidean,45,418
63,5,Depth First Search,11,724
63,5,Random Walk,11,100
63,5,Euclidean,11,724
63,6,Depth First Search,23,1126
63,6,Random Walk,23,1172
63,6,Euclidean,23,1126
63,7,Depth First Search,26,991
63,7,Random Walk,26,1097
63,7,Euclidean,26,991
63,8,Depth First Search,42,885
63,8,Random Walk,42,621
63,8,Euclidean,42,885
63,9,Depth First Search,36,69
63,9,Random Walk,36,501
63,9,Euclidean,36,69
64,0,Depth First Search,43,592
64,0,Random Walk,43,678
64,0,Euclidean,43,592
64,1,Depth First Search,13,652
64,1,Random Walk,13,264
64,1,Euclidean,13,652
64,2,Depth First Search,28,1057
64,2,Random Walk,28,293
64,2,Euclidean,28,1057
